,CID X LOC_NUM X VENDOR,target
2050,AUN69G1 X 0 X 295,1
2050,AUN69G1 X 0 X 43,1
2050,AUN69G1 X 0 X 265,1
2050,AUN69G1 X 0 X 310,1
2050,AUN69G1 X 0 X 76,1
2050,AUN69G1 X 0 X 259,1
2050,AUN69G1 X 0 X 221,1
2050,AUN69G1 X 0 X 577,1
2050,AUN69G1 X 0 X 250,1
2050,AUN69G1 X 0 X 134,1
2050,AUN69G1 X 0 X 578,1
2050,AUN69G1 X 0 X 401,1
2050,AUN69G1 X 0 X 298,1
2051,AUTNX9B X 0 X 271,1
2051,AUTNX9B X 0 X 154,1
2051,AUTNX9B X 0 X 843,1
2051,AUTNX9B X 0 X 303,1
2051,AUTNX9B X 0 X 149,1
2051,AUTNX9B X 0 X 259,1
2051,AUTNX9B X 0 X 115,1
2051,AUTNX9B X 0 X 265,1
2051,AUTNX9B X 0 X 295,1
2051,AUTNX9B X 0 X 55,1
2051,AUTNX9B X 0 X 180,1
2051,AUTNX9B X 0 X 75,1
2051,AUTNX9B X 0 X 250,1
2051,AUTNX9B X 0 X 159,1
2051,AUTNX9B X 0 X 274,1
2051,AUTNX9B X 0 X 294,1
2051,AUTNX9B X 0 X 161,1
2051,AUTNX9B X 0 X 196,1
2051,AUTNX9B X 0 X 577,1
2051,AUTNX9B X 0 X 221,1
2052,AVAK3EJ X 0 X 294,0
2052,AVAK3EJ X 0 X 110,0
2052,AVAK3EJ X 0 X 231,0
2052,AVAK3EJ X 0 X 196,1
2052,AVAK3EJ X 0 X 149,0
2052,AVAK3EJ X 0 X 843,0
2052,AVAK3EJ X 0 X 310,0
2052,AVAK3EJ X 0 X 67,0
2052,AVAK3EJ X 0 X 161,1
2052,AVAK3EJ X 0 X 115,1
2052,AVAK3EJ X 0 X 401,0
2052,AVAK3EJ X 0 X 265,1
2052,AVAK3EJ X 0 X 274,1
2052,AVAK3EJ X 0 X 176,0
2052,AVAK3EJ X 0 X 66,0
2052,AVAK3EJ X 0 X 250,0
2052,AVAK3EJ X 0 X 303,1
2052,AVAK3EJ X 0 X 855,1
2052,AVAK3EJ X 0 X 188,0
2052,AVAK3EJ X 0 X 192,1
2053,AVBGQG6 X 0 X 134,1
2053,AVBGQG6 X 0 X 110,1
2053,AVBGQG6 X 0 X 250,1
2053,AVBGQG6 X 0 X 243,1
2053,AVBGQG6 X 0 X 4,1
2053,AVBGQG6 X 0 X 401,1
2053,AVBGQG6 X 0 X 843,1
2053,AVBGQG6 X 0 X 221,1
2053,AVBGQG6 X 0 X 55,1
2053,AVBGQG6 X 0 X 298,1
2053,AVBGQG6 X 0 X 75,1
2053,AVBGQG6 X 0 X 43,1
2053,AVBGQG6 X 0 X 265,1
2053,AVBGQG6 X 0 X 188,1
2053,AVBGQG6 X 0 X 159,1
2053,AVBGQG6 X 0 X 176,1
2053,AVBGQG6 X 0 X 303,1
2053,AVBGQG6 X 0 X 197,1
2053,AVBGQG6 X 0 X 90,1
2053,AVBGQG6 X 0 X 295,1
2054,AVD95T0 X 0 X 401,1
2054,AVD95T0 X 0 X 843,1
2054,AVD95T0 X 0 X 295,1
2054,AVD95T0 X 0 X 176,1
2054,AVD95T0 X 0 X 856,1
2054,AVD95T0 X 0 X 298,1
2054,AVD95T0 X 0 X 106,1
2054,AVD95T0 X 0 X 398,1
2054,AVD95T0 X 0 X 303,1
2054,AVD95T0 X 0 X 149,1
2054,AVD95T0 X 0 X 577,1
2054,AVD95T0 X 0 X 85,1
2054,AVD95T0 X 0 X 265,1
2054,AVD95T0 X 0 X 55,1
2054,AVD95T0 X 0 X 582,1
2054,AVD95T0 X 0 X 115,1
2054,AVD95T0 X 0 X 197,1
2054,AVD95T0 X 0 X 110,1
2054,AVD95T0 X 0 X 159,1
2054,AVD95T0 X 0 X 250,1
2055,AVKJUT6 X 0 X 310,1
2055,AVKJUT6 X 0 X 134,1
2055,AVKJUT6 X 0 X 192,1
2055,AVKJUT6 X 0 X 271,1
2055,AVKJUT6 X 0 X 161,1
2055,AVKJUT6 X 0 X 67,1
2055,AVKJUT6 X 0 X 265,1
2055,AVKJUT6 X 0 X 115,1
2055,AVKJUT6 X 0 X 176,1
2055,AVKJUT6 X 0 X 303,1
2055,AVKJUT6 X 0 X 294,1
2055,AVKJUT6 X 0 X 547,1
2055,AVKJUT6 X 0 X 401,1
2055,AVKJUT6 X 0 X 243,1
2055,AVKJUT6 X 0 X 196,1
2055,AVKJUT6 X 0 X 188,1
2055,AVKJUT6 X 0 X 159,1
2055,AVKJUT6 X 0 X 110,1
2055,AVKJUT6 X 0 X 298,1
2055,AVKJUT6 X 0 X 274,1
2056,AVKTSVX X 0 X 75,1
2056,AVKTSVX X 0 X 303,1
2056,AVKTSVX X 0 X 298,1
2056,AVKTSVX X 0 X 110,1
2056,AVKTSVX X 0 X 250,1
2056,AVKTSVX X 0 X 216,1
2056,AVKTSVX X 0 X 265,1
2056,AVKTSVX X 0 X 188,1
2056,AVKTSVX X 0 X 13,1
2056,AVKTSVX X 0 X 4,1
2056,AVKTSVX X 0 X 274,1
2056,AVKTSVX X 0 X 176,1
2056,AVKTSVX X 0 X 55,1
2056,AVKTSVX X 0 X 149,1
2056,AVKTSVX X 0 X 134,1
2056,AVKTSVX X 0 X 115,1
2056,AVKTSVX X 0 X 159,1
2056,AVKTSVX X 0 X 300,1
2056,AVKTSVX X 0 X 221,1
2056,AVKTSVX X 0 X 295,1
2057,AVLC8TV X 0 X 180,1
2057,AVLC8TV X 0 X 115,1
2057,AVLC8TV X 0 X 310,1
2057,AVLC8TV X 0 X 259,1
2057,AVLC8TV X 0 X 843,1
2057,AVLC8TV X 0 X 303,1
2057,AVLC8TV X 0 X 90,1
2057,AVLC8TV X 0 X 13,1
2057,AVLC8TV X 0 X 225,1
2057,AVLC8TV X 0 X 23,1
2057,AVLC8TV X 0 X 575,1
2057,AVLC8TV X 0 X 271,1
2057,AVLC8TV X 0 X 188,1
2057,AVLC8TV X 0 X 159,1
2057,AVLC8TV X 0 X 216,1
2057,AVLC8TV X 0 X 149,1
2057,AVLC8TV X 0 X 298,1
2057,AVLC8TV X 0 X 265,1
2057,AVLC8TV X 0 X 75,1
2057,AVLC8TV X 0 X 81,1
2058,AVMHK3Q X 0 X 176,0
2058,AVMHK3Q X 0 X 401,0
2058,AVMHK3Q X 0 X 67,0
2058,AVMHK3Q X 0 X 310,0
2058,AVMHK3Q X 0 X 134,0
2058,AVMHK3Q X 0 X 294,0
2058,AVMHK3Q X 0 X 110,0
2058,AVMHK3Q X 0 X 115,0
2058,AVMHK3Q X 0 X 161,0
2058,AVMHK3Q X 0 X 303,0
2058,AVMHK3Q X 0 X 298,0
2058,AVMHK3Q X 0 X 196,0
2058,AVMHK3Q X 0 X 274,0
2058,AVMHK3Q X 0 X 547,0
2058,AVMHK3Q X 0 X 243,0
2058,AVMHK3Q X 0 X 188,0
2058,AVMHK3Q X 0 X 192,0
2058,AVMHK3Q X 0 X 271,0
2058,AVMHK3Q X 0 X 265,0
2058,AVMHK3Q X 0 X 159,0
2059,AVNXNSJ X 0 X 159,1
2059,AVNXNSJ X 0 X 294,1
2059,AVNXNSJ X 0 X 85,1
2059,AVNXNSJ X 0 X 303,1
2059,AVNXNSJ X 0 X 23,1
2059,AVNXNSJ X 0 X 221,1
2059,AVNXNSJ X 0 X 180,1
2059,AVNXNSJ X 0 X 295,1
2059,AVNXNSJ X 0 X 154,1
2059,AVNXNSJ X 0 X 75,1
2059,AVNXNSJ X 0 X 289,1
2059,AVNXNSJ X 0 X 537,1
2059,AVNXNSJ X 0 X 398,1
2059,AVNXNSJ X 0 X 81,1
2059,AVNXNSJ X 0 X 401,1
2059,AVNXNSJ X 0 X 243,1
2059,AVNXNSJ X 0 X 90,1
2059,AVNXNSJ X 0 X 188,1
2059,AVNXNSJ X 0 X 843,1
2059,AVNXNSJ X 0 X 265,1
2060,AVWR2HI X 0 X 295,1
2060,AVWR2HI X 0 X 577,1
2060,AVWR2HI X 0 X 197,1
2060,AVWR2HI X 0 X 180,1
2060,AVWR2HI X 0 X 250,1
2060,AVWR2HI X 0 X 159,1
2060,AVWR2HI X 0 X 110,1
2060,AVWR2HI X 0 X 188,1
2060,AVWR2HI X 0 X 578,1
2060,AVWR2HI X 0 X 134,1
2060,AVWR2HI X 0 X 401,1
2060,AVWR2HI X 0 X 259,1
2060,AVWR2HI X 0 X 310,1
2060,AVWR2HI X 0 X 265,1
2060,AVWR2HI X 0 X 115,1
2060,AVWR2HI X 0 X 298,1
2060,AVWR2HI X 0 X 176,1
2060,AVWR2HI X 0 X 843,1
2060,AVWR2HI X 0 X 303,1
2060,AVWR2HI X 0 X 271,1
2061,AW27U3D X 0 X 582,1
2061,AW27U3D X 0 X 303,1
2061,AW27U3D X 0 X 401,1
2061,AW27U3D X 0 X 110,1
2061,AW27U3D X 0 X 855,1
2061,AW27U3D X 0 X 843,1
2061,AW27U3D X 0 X 196,1
2061,AW27U3D X 0 X 304,1
2061,AW27U3D X 0 X 243,1
2061,AW27U3D X 0 X 250,1
2061,AW27U3D X 0 X 197,1
2061,AW27U3D X 0 X 192,1
2061,AW27U3D X 0 X 294,1
2061,AW27U3D X 0 X 265,1
2061,AW27U3D X 0 X 161,1
2061,AW27U3D X 0 X 271,1
2061,AW27U3D X 0 X 573,1
2061,AW27U3D X 0 X 115,1
2061,AW27U3D X 0 X 298,1
2061,AW27U3D X 0 X 310,1
2062,AW7YVW3 X 0 X 843,1
2062,AW7YVW3 X 0 X 188,1
2062,AW7YVW3 X 0 X 134,1
2062,AW7YVW3 X 0 X 303,1
2062,AW7YVW3 X 0 X 295,1
2062,AW7YVW3 X 0 X 81,1
2062,AW7YVW3 X 0 X 310,1
2062,AW7YVW3 X 0 X 75,1
2062,AW7YVW3 X 0 X 115,1
2062,AW7YVW3 X 0 X 23,1
2062,AW7YVW3 X 0 X 250,1
2062,AW7YVW3 X 0 X 265,1
2062,AW7YVW3 X 0 X 298,1
2062,AW7YVW3 X 0 X 149,1
2062,AW7YVW3 X 0 X 288,1
2062,AW7YVW3 X 0 X 216,1
2062,AW7YVW3 X 0 X 176,1
2062,AW7YVW3 X 0 X 274,1
2062,AW7YVW3 X 0 X 13,1
2062,AW7YVW3 X 0 X 159,1
2063,AWARSD5 X 0 X 84,1
2063,AWARSD5 X 0 X 76,1
2063,AWARSD5 X 0 X 295,1
2063,AWARSD5 X 0 X 259,1
2063,AWARSD5 X 0 X 115,1
2063,AWARSD5 X 0 X 843,1
2063,AWARSD5 X 0 X 161,1
2063,AWARSD5 X 0 X 265,1
2063,AWARSD5 X 0 X 294,1
2063,AWARSD5 X 0 X 274,1
2063,AWARSD5 X 0 X 577,1
2063,AWARSD5 X 0 X 149,1
2063,AWARSD5 X 0 X 216,1
2063,AWARSD5 X 0 X 75,1
2063,AWARSD5 X 0 X 298,1
2063,AWARSD5 X 0 X 110,1
2063,AWARSD5 X 0 X 159,1
2063,AWARSD5 X 0 X 303,1
2063,AWARSD5 X 0 X 85,1
2063,AWARSD5 X 0 X 154,1
2064,AWN9GHZ X 0 X 106,1
2064,AWN9GHZ X 0 X 401,1
2064,AWN9GHZ X 0 X 298,1
2064,AWN9GHZ X 0 X 159,1
2064,AWN9GHZ X 0 X 303,1
2064,AWN9GHZ X 0 X 149,1
2064,AWN9GHZ X 0 X 250,1
2064,AWN9GHZ X 0 X 582,1
2064,AWN9GHZ X 0 X 288,1
2064,AWN9GHZ X 0 X 197,1
2064,AWN9GHZ X 0 X 577,1
2064,AWN9GHZ X 0 X 188,1
2064,AWN9GHZ X 0 X 55,1
2064,AWN9GHZ X 0 X 265,1
2064,AWN9GHZ X 0 X 76,1
2064,AWN9GHZ X 0 X 66,1
2064,AWN9GHZ X 0 X 201,1
2064,AWN9GHZ X 0 X 161,1
2064,AWN9GHZ X 0 X 843,1
2064,AWN9GHZ X 0 X 115,1
2065,AWVIJF6 X 0 X 66,1
2065,AWVIJF6 X 0 X 106,1
2065,AWVIJF6 X 0 X 207,1
2065,AWVIJF6 X 0 X 115,1
2065,AWVIJF6 X 0 X 216,1
2065,AWVIJF6 X 0 X 13,1
2065,AWVIJF6 X 0 X 159,1
2065,AWVIJF6 X 0 X 265,1
2065,AWVIJF6 X 0 X 841,1
2065,AWVIJF6 X 0 X 55,1
2065,AWVIJF6 X 0 X 295,1
2065,AWVIJF6 X 0 X 274,1
2065,AWVIJF6 X 0 X 231,1
2065,AWVIJF6 X 0 X 303,1
2065,AWVIJF6 X 0 X 76,1
2065,AWVIJF6 X 0 X 855,1
2065,AWVIJF6 X 0 X 161,1
2065,AWVIJF6 X 0 X 294,1
2065,AWVIJF6 X 0 X 196,1
2065,AWVIJF6 X 0 X 113,1
2066,AWXUA91 X 0 X 192,1
2066,AWXUA91 X 0 X 115,0
2066,AWXUA91 X 0 X 188,0
2066,AWXUA91 X 0 X 265,0
2066,AWXUA91 X 0 X 176,0
2066,AWXUA91 X 0 X 250,0
2066,AWXUA91 X 0 X 310,0
2066,AWXUA91 X 0 X 855,1
2066,AWXUA91 X 0 X 67,0
2066,AWXUA91 X 0 X 303,0
2066,AWXUA91 X 0 X 274,0
2066,AWXUA91 X 0 X 149,0
2066,AWXUA91 X 0 X 843,0
2066,AWXUA91 X 0 X 196,1
2066,AWXUA91 X 0 X 161,0
2066,AWXUA91 X 0 X 294,0
2066,AWXUA91 X 0 X 66,0
2066,AWXUA91 X 0 X 231,0
2066,AWXUA91 X 0 X 401,0
2066,AWXUA91 X 0 X 110,0
2067,AX6ZUGR X 0 X 159,1
2067,AX6ZUGR X 0 X 176,1
2067,AX6ZUGR X 0 X 55,1
2067,AX6ZUGR X 0 X 110,1
2067,AX6ZUGR X 0 X 271,1
2067,AX6ZUGR X 0 X 115,1
2067,AX6ZUGR X 0 X 577,1
2067,AX6ZUGR X 0 X 298,1
2067,AX6ZUGR X 0 X 303,1
2067,AX6ZUGR X 0 X 295,1
2067,AX6ZUGR X 0 X 843,1
2067,AX6ZUGR X 0 X 401,1
2067,AX6ZUGR X 0 X 180,1
2067,AX6ZUGR X 0 X 310,1
2067,AX6ZUGR X 0 X 265,1
2067,AX6ZUGR X 0 X 274,1
2067,AX6ZUGR X 0 X 196,1
2067,AX6ZUGR X 0 X 259,1
2067,AX6ZUGR X 0 X 188,1
2067,AX6ZUGR X 0 X 250,1
2068,AX8M273 X 0 X 85,0
2068,AX8M273 X 0 X 398,0
2068,AX8M273 X 0 X 221,0
2068,AX8M273 X 0 X 845,0
2068,AX8M273 X 0 X 265,0
2068,AX8M273 X 0 X 271,0
2068,AX8M273 X 0 X 149,0
2068,AX8M273 X 0 X 907,1
2068,AX8M273 X 0 X 188,0
2068,AX8M273 X 0 X 23,0
2068,AX8M273 X 0 X 274,0
2068,AX8M273 X 0 X 288,0
2068,AX8M273 X 0 X 303,0
2068,AX8M273 X 0 X 843,0
2068,AX8M273 X 0 X 154,0
2068,AX8M273 X 0 X 243,0
2068,AX8M273 X 0 X 196,1
2068,AX8M273 X 0 X 294,0
2068,AX8M273 X 0 X 192,0
2068,AX8M273 X 0 X 250,0
2069,AX98XE0 X 0 X 75,1
2069,AX98XE0 X 0 X 221,1
2069,AX98XE0 X 0 X 197,1
2069,AX98XE0 X 0 X 196,1
2069,AX98XE0 X 0 X 271,1
2069,AX98XE0 X 0 X 274,1
2069,AX98XE0 X 0 X 265,1
2069,AX98XE0 X 0 X 310,1
2069,AX98XE0 X 0 X 294,1
2069,AX98XE0 X 0 X 303,1
2069,AX98XE0 X 0 X 55,1
2069,AX98XE0 X 0 X 188,1
2069,AX98XE0 X 0 X 250,1
2069,AX98XE0 X 0 X 159,1
2069,AX98XE0 X 0 X 115,1
2069,AX98XE0 X 0 X 149,1
2069,AX98XE0 X 0 X 577,1
2069,AX98XE0 X 0 X 298,1
2069,AX98XE0 X 0 X 237,1
2069,AX98XE0 X 0 X 843,1
2070,AXPWO0E X 0 X 90,1
2070,AXPWO0E X 0 X 159,1
2070,AXPWO0E X 0 X 160,1
2070,AXPWO0E X 0 X 265,1
2070,AXPWO0E X 0 X 294,1
2070,AXPWO0E X 0 X 196,1
2070,AXPWO0E X 0 X 843,1
2070,AXPWO0E X 0 X 846,1
2070,AXPWO0E X 0 X 398,1
2070,AXPWO0E X 0 X 192,1
2070,AXPWO0E X 0 X 855,1
2070,AXPWO0E X 0 X 216,1
2070,AXPWO0E X 0 X 115,1
2070,AXPWO0E X 0 X 303,1
2070,AXPWO0E X 0 X 75,1
2070,AXPWO0E X 0 X 231,1
2070,AXPWO0E X 0 X 84,1
2070,AXPWO0E X 0 X 289,1
2070,AXPWO0E X 0 X 76,1
2070,AXPWO0E X 0 X 221,1
2071,AXRRFT9 X 0 X 303,1
2071,AXRRFT9 X 0 X 250,0
2071,AXRRFT9 X 0 X 843,0
2071,AXRRFT9 X 0 X 176,0
2071,AXRRFT9 X 0 X 157,0
2071,AXRRFT9 X 0 X 577,0
2071,AXRRFT9 X 0 X 191,1
2071,AXRRFT9 X 0 X 298,0
2071,AXRRFT9 X 0 X 76,0
2071,AXRRFT9 X 0 X 583,0
2071,AXRRFT9 X 0 X 289,0
2071,AXRRFT9 X 0 X 110,0
2071,AXRRFT9 X 0 X 149,0
2071,AXRRFT9 X 0 X 547,0
2071,AXRRFT9 X 0 X 115,1
2071,AXRRFT9 X 0 X 294,0
2071,AXRRFT9 X 0 X 265,0
2071,AXRRFT9 X 0 X 310,0
2071,AXRRFT9 X 0 X 106,1
2071,AXRRFT9 X 0 X 55,1
2072,AXSL847 X 0 X 75,1
2072,AXSL847 X 0 X 197,1
2072,AXSL847 X 0 X 843,1
2072,AXSL847 X 0 X 221,1
2072,AXSL847 X 0 X 188,1
2072,AXSL847 X 0 X 28,1
2072,AXSL847 X 0 X 115,0
2072,AXSL847 X 0 X 303,1
2072,AXSL847 X 0 X 419,1
2072,AXSL847 X 0 X 106,0
2072,AXSL847 X 0 X 231,1
2072,AXSL847 X 0 X 76,0
2072,AXSL847 X 0 X 265,1
2072,AXSL847 X 0 X 90,0
2072,AXSL847 X 0 X 274,1
2072,AXSL847 X 0 X 196,0
2072,AXSL847 X 0 X 159,1
2072,AXSL847 X 0 X 295,1
2072,AXSL847 X 0 X 161,1
2072,AXSL847 X 0 X 55,0
2073,AY3WJMZ X 0 X 196,1
2073,AY3WJMZ X 0 X 295,1
2073,AY3WJMZ X 0 X 298,1
2073,AY3WJMZ X 0 X 855,1
2073,AY3WJMZ X 0 X 149,1
2073,AY3WJMZ X 0 X 265,1
2073,AY3WJMZ X 0 X 176,1
2073,AY3WJMZ X 0 X 843,1
2073,AY3WJMZ X 0 X 13,1
2073,AY3WJMZ X 0 X 858,1
2073,AY3WJMZ X 0 X 23,1
2073,AY3WJMZ X 0 X 159,1
2073,AY3WJMZ X 0 X 310,1
2073,AY3WJMZ X 0 X 841,1
2073,AY3WJMZ X 0 X 192,1
2073,AY3WJMZ X 0 X 216,1
2073,AY3WJMZ X 0 X 271,1
2073,AY3WJMZ X 0 X 303,1
2073,AY3WJMZ X 0 X 115,1
2073,AY3WJMZ X 0 X 106,1
2074,AY7XV15 X 0 X 295,1
2074,AY7XV15 X 0 X 188,1
2074,AY7XV15 X 0 X 221,1
2074,AY7XV15 X 0 X 288,1
2074,AY7XV15 X 0 X 75,1
2074,AY7XV15 X 0 X 679,1
2074,AY7XV15 X 0 X 161,1
2074,AY7XV15 X 0 X 20,1
2074,AY7XV15 X 0 X 201,1
2074,AY7XV15 X 0 X 303,1
2074,AY7XV15 X 0 X 265,1
2074,AY7XV15 X 0 X 298,1
2074,AY7XV15 X 0 X 76,1
2074,AY7XV15 X 0 X 159,1
2074,AY7XV15 X 0 X 66,1
2074,AY7XV15 X 0 X 176,1
2074,AY7XV15 X 0 X 92,1
2074,AY7XV15 X 0 X 582,1
2074,AY7XV15 X 0 X 843,1
2074,AY7XV15 X 0 X 115,1
2075,AYHFP9H X 0 X 85,1
2075,AYHFP9H X 0 X 115,1
2075,AYHFP9H X 0 X 303,1
2075,AYHFP9H X 0 X 298,1
2075,AYHFP9H X 0 X 295,1
2075,AYHFP9H X 0 X 55,1
2075,AYHFP9H X 0 X 110,1
2075,AYHFP9H X 0 X 856,1
2075,AYHFP9H X 0 X 398,1
2075,AYHFP9H X 0 X 149,1
2075,AYHFP9H X 0 X 159,1
2075,AYHFP9H X 0 X 197,1
2075,AYHFP9H X 0 X 401,1
2075,AYHFP9H X 0 X 176,1
2075,AYHFP9H X 0 X 106,1
2075,AYHFP9H X 0 X 843,1
2075,AYHFP9H X 0 X 582,1
2075,AYHFP9H X 0 X 577,1
2075,AYHFP9H X 0 X 265,1
2075,AYHFP9H X 0 X 250,1
2076,AYPABCR X 0 X 4,1
2076,AYPABCR X 0 X 298,1
2076,AYPABCR X 0 X 90,1
2076,AYPABCR X 0 X 401,1
2076,AYPABCR X 0 X 55,1
2076,AYPABCR X 0 X 197,1
2076,AYPABCR X 0 X 295,1
2076,AYPABCR X 0 X 159,1
2076,AYPABCR X 0 X 134,1
2076,AYPABCR X 0 X 843,1
2076,AYPABCR X 0 X 43,1
2076,AYPABCR X 0 X 243,1
2076,AYPABCR X 0 X 176,1
2076,AYPABCR X 0 X 265,1
2076,AYPABCR X 0 X 75,1
2076,AYPABCR X 0 X 221,1
2076,AYPABCR X 0 X 303,1
2076,AYPABCR X 0 X 188,1
2076,AYPABCR X 0 X 110,1
2076,AYPABCR X 0 X 250,1
2077,AYPZ7WX X 0 X 843,1
2077,AYPZ7WX X 0 X 298,1
2077,AYPZ7WX X 0 X 216,1
2077,AYPZ7WX X 0 X 90,1
2077,AYPZ7WX X 0 X 115,1
2077,AYPZ7WX X 0 X 250,1
2077,AYPZ7WX X 0 X 294,1
2077,AYPZ7WX X 0 X 196,1
2077,AYPZ7WX X 0 X 13,1
2077,AYPZ7WX X 0 X 265,1
2077,AYPZ7WX X 0 X 274,1
2077,AYPZ7WX X 0 X 221,1
2077,AYPZ7WX X 0 X 159,1
2077,AYPZ7WX X 0 X 303,1
2077,AYPZ7WX X 0 X 75,1
2077,AYPZ7WX X 0 X 76,1
2077,AYPZ7WX X 0 X 188,1
2077,AYPZ7WX X 0 X 23,1
2077,AYPZ7WX X 0 X 295,1
2077,AYPZ7WX X 0 X 310,1
2078,AYTFG36 X 0 X 110,1
2078,AYTFG36 X 0 X 295,0
2078,AYTFG36 X 0 X 419,0
2078,AYTFG36 X 0 X 85,0
2078,AYTFG36 X 0 X 401,1
2078,AYTFG36 X 0 X 843,0
2078,AYTFG36 X 0 X 274,0
2078,AYTFG36 X 0 X 298,0
2078,AYTFG36 X 0 X 250,0
2078,AYTFG36 X 0 X 303,0
2078,AYTFG36 X 0 X 106,0
2078,AYTFG36 X 0 X 577,1
2078,AYTFG36 X 0 X 28,0
2078,AYTFG36 X 0 X 115,1
2078,AYTFG36 X 0 X 310,0
2078,AYTFG36 X 0 X 55,1
2078,AYTFG36 X 0 X 43,0
2078,AYTFG36 X 0 X 582,0
2078,AYTFG36 X 0 X 159,0
2078,AYTFG36 X 0 X 197,1
2079,AYUYPA0 X 0 X 159,1
2079,AYUYPA0 X 0 X 231,1
2079,AYUYPA0 X 0 X 265,1
2079,AYUYPA0 X 0 X 250,1
2079,AYUYPA0 X 0 X 259,1
2079,AYUYPA0 X 0 X 157,1
2079,AYUYPA0 X 0 X 843,1
2079,AYUYPA0 X 0 X 92,1
2079,AYUYPA0 X 0 X 289,1
2079,AYUYPA0 X 0 X 75,1
2079,AYUYPA0 X 0 X 274,1
2079,AYUYPA0 X 0 X 201,1
2079,AYUYPA0 X 0 X 288,1
2079,AYUYPA0 X 0 X 197,1
2079,AYUYPA0 X 0 X 149,1
2079,AYUYPA0 X 0 X 401,1
2079,AYUYPA0 X 0 X 303,1
2079,AYUYPA0 X 0 X 76,1
2079,AYUYPA0 X 0 X 55,1
2079,AYUYPA0 X 0 X 106,1
2080,AYZIJXT X 0 X 115,1
2080,AYZIJXT X 0 X 134,1
2080,AYZIJXT X 0 X 176,1
2080,AYZIJXT X 0 X 231,1
2080,AYZIJXT X 0 X 265,1
2080,AYZIJXT X 0 X 298,1
2080,AYZIJXT X 0 X 271,1
2080,AYZIJXT X 0 X 4,1
2080,AYZIJXT X 0 X 149,1
2080,AYZIJXT X 0 X 188,1
2080,AYZIJXT X 0 X 159,1
2080,AYZIJXT X 0 X 310,1
2080,AYZIJXT X 0 X 75,1
2080,AYZIJXT X 0 X 221,1
2080,AYZIJXT X 0 X 577,1
2080,AYZIJXT X 0 X 303,1
2080,AYZIJXT X 0 X 295,1
2080,AYZIJXT X 0 X 55,1
2080,AYZIJXT X 0 X 250,1
2080,AYZIJXT X 0 X 13,1
2081,AYZOO77 X 0 X 76,1
2081,AYZOO77 X 0 X 161,1
2081,AYZOO77 X 0 X 149,1
2081,AYZOO77 X 0 X 855,1
2081,AYZOO77 X 0 X 265,1
2081,AYZOO77 X 0 X 13,1
2081,AYZOO77 X 0 X 154,1
2081,AYZOO77 X 0 X 310,1
2081,AYZOO77 X 0 X 115,1
2081,AYZOO77 X 0 X 90,1
2081,AYZOO77 X 0 X 188,1
2081,AYZOO77 X 0 X 196,1
2081,AYZOO77 X 0 X 75,1
2081,AYZOO77 X 0 X 274,1
2081,AYZOO77 X 0 X 216,1
2081,AYZOO77 X 0 X 294,1
2081,AYZOO77 X 0 X 843,1
2081,AYZOO77 X 0 X 303,1
2081,AYZOO77 X 0 X 192,1
2081,AYZOO77 X 0 X 159,1
2082,AZ0OGDU X 0 X 294,1
2082,AZ0OGDU X 0 X 250,1
2082,AZ0OGDU X 0 X 76,1
2082,AZ0OGDU X 0 X 195,1
2082,AZ0OGDU X 0 X 304,1
2082,AZ0OGDU X 0 X 310,1
2082,AZ0OGDU X 0 X 161,1
2082,AZ0OGDU X 0 X 66,1
2082,AZ0OGDU X 0 X 115,1
2082,AZ0OGDU X 0 X 843,1
2082,AZ0OGDU X 0 X 582,1
2082,AZ0OGDU X 0 X 243,1
2082,AZ0OGDU X 0 X 188,1
2082,AZ0OGDU X 0 X 855,1
2082,AZ0OGDU X 0 X 303,1
2082,AZ0OGDU X 0 X 265,1
2082,AZ0OGDU X 0 X 196,1
2082,AZ0OGDU X 0 X 55,1
2082,AZ0OGDU X 0 X 180,1
2082,AZ0OGDU X 0 X 159,1
2083,AZ45DJA X 0 X 274,1
2083,AZ45DJA X 0 X 159,1
2083,AZ45DJA X 0 X 216,1
2083,AZ45DJA X 0 X 75,1
2083,AZ45DJA X 0 X 295,1
2083,AZ45DJA X 0 X 221,1
2083,AZ45DJA X 0 X 303,1
2083,AZ45DJA X 0 X 76,1
2083,AZ45DJA X 0 X 250,1
2083,AZ45DJA X 0 X 294,1
2083,AZ45DJA X 0 X 298,1
2083,AZ45DJA X 0 X 115,1
2083,AZ45DJA X 0 X 577,1
2083,AZ45DJA X 0 X 188,1
2083,AZ45DJA X 0 X 304,1
2083,AZ45DJA X 0 X 243,1
2083,AZ45DJA X 0 X 843,1
2083,AZ45DJA X 0 X 90,1
2083,AZ45DJA X 0 X 265,1
2083,AZ45DJA X 0 X 23,1
2084,AZ6KBIT X 0 X 196,0
2084,AZ6KBIT X 0 X 192,0
2084,AZ6KBIT X 0 X 841,0
2084,AZ6KBIT X 0 X 855,0
2084,AZ6KBIT X 0 X 271,0
2084,AZ6KBIT X 0 X 106,0
2084,AZ6KBIT X 0 X 295,0
2084,AZ6KBIT X 0 X 159,0
2084,AZ6KBIT X 0 X 310,0
2084,AZ6KBIT X 0 X 115,0
2084,AZ6KBIT X 0 X 216,0
2084,AZ6KBIT X 0 X 176,0
2084,AZ6KBIT X 0 X 265,0
2084,AZ6KBIT X 0 X 298,0
2084,AZ6KBIT X 0 X 858,0
